clip,frame_idx,predicted_state,state_conf,top_k_states,dominant_components,reason_flags,state_origin,base_state_origin,base_state_name,oracle_step_hints,frame_name,source_label_frame_idx
10_assy_0_1,823,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000823.jpg,
10_assy_0_1,824,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000824.jpg,
10_assy_0_1,825,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000825.jpg,
10_assy_0_1,826,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000826.jpg,
10_assy_0_1,827,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000827.jpg,
10_assy_0_1,828,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000828.jpg,
10_assy_0_1,829,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000829.jpg,
10_assy_0_1,830,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000830.jpg,
10_assy_0_1,831,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000831.jpg,
10_assy_0_1,832,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000832.jpg,
10_assy_0_1,833,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000833.jpg,
10_assy_0_1,834,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000834.jpg,
10_assy_0_1,835,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000835.jpg,
10_assy_0_1,836,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000836.jpg,
10_assy_0_1,837,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000837.jpg,
10_assy_0_1,838,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000838.jpg,
10_assy_0_1,839,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000839.jpg,
10_assy_0_1,840,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000840.jpg,
10_assy_0_1,841,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000841.jpg,
10_assy_0_1,842,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000842.jpg,
10_assy_0_1,843,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000843.jpg,
10_assy_0_1,844,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000844.jpg,
10_assy_0_1,845,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000845.jpg,
10_assy_0_1,846,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000846.jpg,
10_assy_0_1,847,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000847.jpg,
10_assy_0_1,848,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000848.jpg,
10_assy_0_1,849,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000849.jpg,
10_assy_0_1,850,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000850.jpg,
10_assy_0_1,851,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000851.jpg,
10_assy_0_1,852,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000852.jpg,
10_assy_0_1,853,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000853.jpg,
10_assy_0_1,854,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000854.jpg,
10_assy_0_1,855,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000855.jpg,
10_assy_0_1,856,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000856.jpg,
10_assy_0_1,857,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000857.jpg,
10_assy_0_1,858,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000858.jpg,
10_assy_0_1,859,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000859.jpg,
10_assy_0_1,860,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000860.jpg,
10_assy_0_1,861,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000861.jpg,
10_assy_0_1,862,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000862.jpg,
10_assy_0_1,863,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000863.jpg,
10_assy_0_1,864,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000864.jpg,
10_assy_0_1,865,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000865.jpg,
10_assy_0_1,866,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000866.jpg,
10_assy_0_1,867,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000867.jpg,
10_assy_0_1,868,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000868.jpg,
10_assy_0_1,869,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000869.jpg,
10_assy_0_1,870,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000870.jpg,
10_assy_0_1,871,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000871.jpg,
10_assy_0_1,872,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000872.jpg,
10_assy_0_1,873,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000873.jpg,
10_assy_0_1,874,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000874.jpg,
10_assy_0_1,875,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000875.jpg,
10_assy_0_1,876,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000876.jpg,
10_assy_0_1,877,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000877.jpg,
10_assy_0_1,878,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000878.jpg,
10_assy_0_1,879,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000879.jpg,
10_assy_0_1,880,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000880.jpg,
10_assy_0_1,881,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000881.jpg,
10_assy_0_1,882,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000882.jpg,
10_assy_0_1,883,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000883.jpg,
10_assy_0_1,884,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000884.jpg,
10_assy_0_1,885,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000885.jpg,
10_assy_0_1,886,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000886.jpg,
10_assy_0_1,887,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000887.jpg,
10_assy_0_1,888,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000888.jpg,
10_assy_0_1,889,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000889.jpg,
10_assy_0_1,890,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000890.jpg,
10_assy_0_1,891,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000891.jpg,
10_assy_0_1,892,11110010000,0.97,"[[""11110010000"", 0.97]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""rear_rear_chassis_pin""]","[""carried_forward_state""]",carried_forward_state,carried_forward_state,11110010000,[],000892.jpg,
10_assy_0_1,893,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000893.jpg,893
10_assy_0_1,894,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000894.jpg,894
10_assy_0_1,895,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000895.jpg,895
10_assy_0_1,896,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000896.jpg,896
10_assy_0_1,897,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000897.jpg,897
10_assy_0_1,898,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000898.jpg,898
10_assy_0_1,899,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000899.jpg,899
10_assy_0_1,900,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000900.jpg,900
10_assy_0_1,901,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000901.jpg,901
10_assy_0_1,902,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000902.jpg,902
10_assy_0_1,903,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000903.jpg,903
10_assy_0_1,904,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000904.jpg,904
10_assy_0_1,905,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000905.jpg,905
10_assy_0_1,906,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000906.jpg,906
10_assy_0_1,907,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000907.jpg,907
10_assy_0_1,908,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000908.jpg,908
10_assy_0_1,909,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000909.jpg,909
10_assy_0_1,910,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000910.jpg,910
10_assy_0_1,911,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000911.jpg,911
10_assy_0_1,912,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000912.jpg,912
10_assy_0_1,913,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000913.jpg,913
10_assy_0_1,914,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000914.jpg,914
10_assy_0_1,915,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000915.jpg,915
10_assy_0_1,916,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000916.jpg,916
10_assy_0_1,917,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000917.jpg,917
10_assy_0_1,918,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000918.jpg,918
10_assy_0_1,919,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000919.jpg,919
10_assy_0_1,920,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000920.jpg,920
10_assy_0_1,921,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000921.jpg,921
10_assy_0_1,922,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000922.jpg,922
10_assy_0_1,923,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000923.jpg,923
10_assy_0_1,924,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000924.jpg,924
10_assy_0_1,925,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000925.jpg,925
10_assy_0_1,926,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000926.jpg,926
10_assy_0_1,927,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000927.jpg,927
10_assy_0_1,928,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000928.jpg,928
10_assy_0_1,929,11110100000,1.0,"[[""11110100000"", 1.0]]","[""base"", ""front_chassis"", ""front_chassis_pin"", ""rear_chassis"", ""front_rear_chassis_pin""]","[""observed_label""]",observed_label,observed_label,11110100000,[],000929.jpg,929
